"GRIDID","CLONG","CLAT","PCNT"
"GRID153171","121.662204","31.452304","0"
"GRID154171","121.66748","31.452304","0"
"GRID155171","121.672756","31.452304","0"
"GRID156171","121.678031","31.452304","0"
"GRID179171","121.799369","31.452304","0"
"GRID180171","121.804644","31.452304","0"
"GRID181171","121.80992","31.452304","0"
"GRID182171","121.815195","31.452304","151"
"GRID183171","121.820471","31.452304","0"
"GRID184171","121.825746","31.452304","0"
"GRID185171","121.831022","31.452304","0"
"GRID186171","121.836298","31.452304","0"
"GRID187171","121.841573","31.452304","37"
"GRID188171","121.846849","31.452304","0"
"GRID189171","121.852124","31.452304","0"
"GRID190171","121.8574","31.452304","0"
"GRID191171","121.862675","31.452304","0"
"GRID192171","121.867951","31.452304","0"
"GRID193171","121.873226","31.452304","0"
"GRID194171","121.878502","31.452304","0"
"GRID195171","121.883777","31.452304","0"
"GRID196171","121.889053","31.452304","0"
"GRID197171","121.894329","31.452304","0"
"GRID198171","121.899604","31.452304","0"
"GRID199171","121.90488","31.452304","0"
"GRID200171","121.910155","31.452304","0"
"GRID061172","121.176854","31.456795","0"
"GRID062172","121.18213","31.456795","0"
"GRID063172","121.187405","31.456795","0"
"GRID064172","121.192681","31.456795","0"
"GRID065172","121.197956","31.456795","0"
"GRID066172","121.203232","31.456795","0"
"GRID067172","121.208507","31.456795","0"
"GRID068172","121.213783","31.456795","0"
"GRID069172","121.219059","31.456795","0"
"GRID070172","121.224334","31.456795","0"
"GRID071172","121.22961","31.456795","271"
"GRID072172","121.234885","31.456795","0"
"GRID073172","121.240161","31.456795","0"
"GRID074172","121.245436","31.456795","0"
"GRID075172","121.250712","31.456795","31"
"GRID076172","121.255987","31.456795","229"
"GRID077172","121.261263","31.456795","0"
"GRID078172","121.266538","31.456795","0"
"GRID079172","121.271814","31.456795","0"
"GRID080172","121.27709","31.456795","0"
"GRID081172","121.282365","31.456795","110"
"GRID082172","121.287641","31.456795","0"
"GRID083172","121.292916","31.456795","0"
"GRID084172","121.298192","31.456795","0"
"GRID085172","121.303467","31.456795","0"
"GRID086172","121.308743","31.456795","0"
"GRID149205","121.641102","31.605017","0"
"GRID150205","121.646378","31.605017","0"
"GRID151205","121.651653","31.605017","0"
"GRID152205","121.656929","31.605017","0"
"GRID153205","121.662204","31.605017","0"
"GRID154205","121.66748","31.605017","0"
"GRID155205","121.672756","31.605017","0"
"GRID156205","121.678031","31.605017","0"
"GRID157205","121.683307","31.605017","0"
"GRID158205","121.688582","31.605017","0"
"GRID159205","121.693858","31.605017","0"
"GRID160205","121.699133","31.605017","0"
"GRID161205","121.704409","31.605017","0"
"GRID162205","121.709684","31.605017","0"
"GRID163205","121.71496","31.605017","0"
"GRID164205","121.720235","31.605017","93"
"GRID165205","121.725511","31.605017","0"
"GRID166205","121.730787","31.605017","0"
"GRID167205","121.736062","31.605017","0"
"GRID168205","121.741338","31.605017","0"
"GRID169205","121.746613","31.605017","0"
"GRID170205","121.751889","31.605017","27"
"GRID171205","121.757164","31.605017","0"
"GRID172205","121.76244","31.605017","0"
"GRID173205","121.767715","31.605017","0"
"GRID174205","121.772991","31.605017","0"
"GRID175205","121.778266","31.605017","0"
"GRID176205","121.783542","31.605017","0"
"GRID177205","121.788818","31.605017","0"
"GRID178205","121.794093","31.605017","0"
"GRID179205","121.799369","31.605017","0"
"GRID180205","121.804644","31.605017","0"
"GRID181205","121.80992","31.605017","0"
"GRID182205","121.815195","31.605017","0"
"GRID183205","121.820471","31.605017","0"
"GRID184205","121.825746","31.605017","0"
"GRID185205","121.831022","31.605017","0"
"GRID186205","121.836298","31.605017","0"
"GRID187205","121.841573","31.605017","0"
"GRID188205","121.846849","31.605017","0"
"GRID189205","121.852124","31.605017","0"
"GRID190205","121.8574","31.605017","0"
"GRID191205","121.862675","31.605017","0"
"GRID192205","121.867951","31.605017","0"
"GRID193205","121.873226","31.605017","0"
"GRID194205","121.878502","31.605017","0"
"GRID195205","121.883777","31.605017","0"
"GRID106206","121.414254","31.609509","0"
"GRID107206","121.419529","31.609509","0"
"GRID108206","121.424805","31.609509","0"
"GRID109206","121.43008","31.609509","0"
"GRID110206","121.435356","31.609509","0"
"GRID111206","121.440631","31.609509","0"
"GRID112206","121.445907","31.609509","0"
"GRID113206","121.451183","31.609509","0"
"GRID114206","121.456458","31.609509","0"
"GRID115206","121.461734","31.609509","0"
"GRID116206","121.467009","31.609509","0"
"GRID117206","121.472285","31.609509","0"
"GRID118206","121.47756","31.609509","0"
"GRID119206","121.482836","31.609509","0"
"GRID120206","121.488111","31.609509","0"
"GRID121206","121.493387","31.609509","0"
"GRID122206","121.498663","31.609509","0"
"GRID123206","121.503938","31.609509","0"
"GRID124206","121.509214","31.609509","0"
"GRID125206","121.514489","31.609509","0"
"GRID126206","121.519765","31.609509","0"
"GRID127206","121.52504","31.609509","0"
"GRID128206","121.530316","31.609509","0"
"GRID129206","121.535591","31.609509","0"
"GRID130206","121.540867","31.609509","0"
"GRID131206","121.546142","31.609509","0"
"GRID132206","121.551418","31.609509","0"
"GRID133206","121.556694","31.609509","0"
"GRID134206","121.561969","31.609509","0"
"GRID135206","121.567245","31.609509","0"
"GRID136206","121.57252","31.609509","0"
"GRID137206","121.577796","31.609509","0"
"GRID138206","121.583071","31.609509","0"
"GRID139206","121.588347","31.609509","0"
"GRID140206","121.593622","31.609509","0"
"GRID141206","121.598898","31.609509","0"
"GRID142206","121.604173","31.609509","0"
"GRID143206","121.609449","31.609509","0"
"GRID144206","121.614725","31.609509","0"
"GRID145206","121.62","31.609509","0"
"GRID146206","121.625276","31.609509","0"
"GRID147206","121.630551","31.609509","0"
"GRID148206","121.635827","31.609509","0"
"GRID149206","121.641102","31.609509","0"
"GRID150206","121.646378","31.609509","0"
"GRID151206","121.651653","31.609509","0"
"GRID152206","121.656929","31.609509","0"
"GRID153206","121.662204","31.609509","0"
"GRID154206","121.66748","31.609509","0"
"GRID155206","121.672756","31.609509","0"
"GRID156206","121.678031","31.609509","0"
"GRID157206","121.683307","31.609509","0"
"GRID158206","121.688582","31.609509","0"
"GRID159206","121.693858","31.609509","107"
"GRID160206","121.699133","31.609509","0"
"GRID161206","121.704409","31.609509","0"
"GRID162206","121.709684","31.609509","0"
"GRID163206","121.71496","31.609509","0"
"GRID164206","121.720235","31.609509","0"
"GRID165206","121.725511","31.609509","0"
"GRID166206","121.730787","31.609509","0"
"GRID167206","121.736062","31.609509","0"
"GRID168206","121.741338","31.609509","0"
"GRID169206","121.746613","31.609509","0"
"GRID139151","121.588347","31.362472","0"
"GRID140151","121.593622","31.362472","0"
"GRID141151","121.598898","31.362472","0"
"GRID142151","121.604173","31.362472","0"
"GRID163151","121.71496","31.362472","0"
"GRID164151","121.720235","31.362472","0"
"GRID165151","121.725511","31.362472","0"
"GRID166151","121.730787","31.362472","0"
"GRID167151","121.736062","31.362472","0"
"GRID168151","121.741338","31.362472","0"
"GRID169151","121.746613","31.362472","508"
"GRID170151","121.751889","31.362472","0"
"GRID171151","121.757164","31.362472","0"
"GRID172151","121.76244","31.362472","172"
"GRID173151","121.767715","31.362472","0"
"GRID174151","121.772991","31.362472","0"
"GRID175151","121.778266","31.362472","0"
"GRID176151","121.783542","31.362472","0"
"GRID179151","121.799369","31.362472","0"
"GRID180151","121.804644","31.362472","0"
"GRID181151","121.80992","31.362472","0"
"GRID182151","121.815195","31.362472","0"
"GRID183151","121.820471","31.362472","0"
"GRID184151","121.825746","31.362472","0"
"GRID185151","121.831022","31.362472","0"
"GRID186151","121.836298","31.362472","0"
"GRID187151","121.841573","31.362472","0"
"GRID188151","121.846849","31.362472","0"
"GRID189151","121.852124","31.362472","0"
"GRID190151","121.8574","31.362472","7"
"GRID191151","121.862675","31.362472","0"
"GRID192151","121.867951","31.362472","0"
"GRID193151","121.873226","31.362472","0"
"GRID047152","121.102996","31.366964","0"
"GRID048152","121.108272","31.366964","194"
"GRID049152","121.113548","31.366964","0"
"GRID050152","121.118823","31.366964","0"
"GRID051152","121.124099","31.366964","331"
"GRID052152","121.129374","31.366964","67"
"GRID053152","121.13465","31.366964","0"
"GRID054152","121.139925","31.366964","110"
"GRID055152","121.145201","31.366964","0"
"GRID056152","121.150476","31.366964","0"
"GRID057152","121.155752","31.366964","356"
"GRID058152","121.161027","31.366964","136"
"GRID059152","121.166303","31.366964","517"
"GRID060152","121.171579","31.366964","208"
"GRID061152","121.176854","31.366964","0"
"GRID062152","121.18213","31.366964","62"
"GRID063152","121.187405","31.366964","16"
"GRID064152","121.192681","31.366964","0"
"GRID065152","121.197956","31.366964","0"
"GRID066152","121.203232","31.366964","0"
"GRID067152","121.208507","31.366964","208"
"GRID068152","121.213783","31.366964","0"
"GRID069152","121.219059","31.366964","0"
"GRID070152","121.224334","31.366964","641"
"GRID071152","121.22961","31.366964","0"
"GRID072152","121.234885","31.366964","364"
"GRID073152","121.240161","31.366964","244"
"GRID074152","121.245436","31.366964","1057"
"GRID075152","121.250712","31.366964","30"
"GRID076152","121.255987","31.366964","697"
"GRID077152","121.261263","31.366964","45"
"GRID078152","121.266538","31.366964","0"
"GRID079152","121.271814","31.366964","255"
"GRID080152","121.27709","31.366964","0"
"GRID081152","121.282365","31.366964","1150"
"GRID082152","121.287641","31.366964","0"
"GRID083152","121.292916","31.366964","768"
"GRID084152","121.298192","31.366964","0"
"GRID085152","121.303467","31.366964","0"
"GRID086152","121.308743","31.366964","35"
"GRID087152","121.314018","31.366964","97"
"GRID088152","121.319294","31.366964","0"
"GRID089152","121.324569","31.366964","0"
"GRID090152","121.329845","31.366964","0"
"GRID091152","121.335121","31.366964","0"
"GRID092152","121.340396","31.366964","0"
"GRID093152","121.345672","31.366964","78"
"GRID094152","121.350947","31.366964","0"
"GRID095152","121.356223","31.366964","163"
"GRID096152","121.361498","31.366964","625"
"GRID097152","121.366774","31.366964","1024"
"GRID098152","121.372049","31.366964","0"
"GRID099152","121.377325","31.366964","987"
"GRID100152","121.3826","31.366964","0"
"GRID101152","121.387876","31.366964","0"
"GRID102152","121.393152","31.366964","21"
"GRID103152","121.398427","31.366964","0"
"GRID104152","121.403703","31.366964","1441"
"GRID105152","121.408978","31.366964","0"
"GRID106152","121.414254","31.366964","254"
"GRID107152","121.419529","31.366964","344"
"GRID108152","121.424805","31.366964","0"
"GRID109152","121.43008","31.366964","1266"
"GRID110152","121.435356","31.366964","699"
"GRID111152","121.440631","31.366964","1080"
"GRID112152","121.445907","31.366964","438"
"GRID113152","121.451183","31.366964","0"
"GRID114152","121.456458","31.366964","0"
"GRID115152","121.461734","31.366964","289"
"GRID116152","121.467009","31.366964","0"
"GRID117152","121.472285","31.366964","173"
"GRID118152","121.47756","31.366964","0"
"GRID119152","121.482836","31.366964","615"
"GRID120152","121.488111","31.366964","0"
"GRID121152","121.493387","31.366964","396"
"GRID122152","121.498663","31.366964","0"
"GRID123152","121.503938","31.366964","0"
"GRID124152","121.509214","31.366964","0"
"GRID125152","121.514489","31.366964","271"
"GRID126152","121.519765","31.366964","0"
"GRID127152","121.52504","31.366964","224"
"GRID128152","121.530316","31.366964","0"
"GRID129152","121.535591","31.366964","0"
"GRID130152","121.540867","31.366964","0"
"GRID131152","121.546142","31.366964","154"
"GRID132152","121.551418","31.366964","779"
"GRID133152","121.556694","31.366964","0"
"GRID134152","121.561969","31.366964","67"
"GRID135152","121.567245","31.366964","238"
"GRID136152","121.57252","31.366964","0"
"GRID137152","121.577796","31.366964","0"
"GRID138152","121.583071","31.366964","0"
"GRID139152","121.588347","31.366964","0"
"GRID140152","121.593622","31.366964","0"
"GRID162152","121.709684","31.366964","0"
"GRID163152","121.71496","31.366964","0"
"GRID164152","121.720235","31.366964","75"
"GRID165152","121.725511","31.366964","0"
"GRID166152","121.730787","31.366964","0"
"GRID167152","121.736062","31.366964","0"
"GRID168152","121.741338","31.366964","0"
"GRID169152","121.746613","31.366964","0"
"GRID170152","121.751889","31.366964","0"
"GRID171152","121.757164","31.366964","93"
"GRID172152","121.76244","31.366964","0"
"GRID173152","121.767715","31.366964","0"
"GRID174152","121.772991","31.366964","0"
"GRID175152","121.778266","31.366964","329"
"GRID176152","121.783542","31.366964","0"
"GRID179152","121.799369","31.366964","0"
"GRID180152","121.804644","31.366964","11"
"GRID181152","121.80992","31.366964","0"
"GRID182152","121.815195","31.366964","0"
"GRID183152","121.820471","31.366964","0"
"GRID184152","121.825746","31.366964","0"
"GRID185152","121.831022","31.366964","0"
"GRID186152","121.836298","31.366964","0"
"GRID187152","121.841573","31.366964","0"
"GRID188152","121.846849","31.366964","0"
"GRID189152","121.852124","31.366964","4"
"GRID190152","121.8574","31.366964","0"
"GRID191152","121.862675","31.366964","0"
"GRID048153","121.108272","31.371455","0"
"GRID049153","121.113548","31.371455","0"
"GRID050153","121.118823","31.371455","0"
"GRID051153","121.124099","31.371455","0"
"GRID052153","121.129374","31.371455","0"
"GRID053153","121.13465","31.371455","0"
"GRID054153","121.139925","31.371455","0"
"GRID055153","121.145201","31.371455","0"
"GRID056153","121.150476","31.371455","0"
"GRID057153","121.155752","31.371455","355"
"GRID107219","121.419529","31.667899","0"
"GRID108219","121.424805","31.667899","0"
"GRID109219","121.43008","31.667899","0"
"GRID110219","121.435356","31.667899","0"
"GRID111219","121.440631","31.667899","0"
"GRID112219","121.445907","31.667899","51"
"GRID113219","121.451183","31.667899","0"
"GRID114219","121.456458","31.667899","0"
"GRID115219","121.461734","31.667899","249"
"GRID116219","121.467009","31.667899","0"
"GRID117219","121.472285","31.667899","0"
"GRID118219","121.47756","31.667899","0"
"GRID119219","121.482836","31.667899","0"
"GRID120219","121.488111","31.667899","0"
"GRID121219","121.493387","31.667899","0"
"GRID122219","121.498663","31.667899","0"
"GRID123219","121.503938","31.667899","0"
"GRID124219","121.509214","31.667899","0"
"GRID125219","121.514489","31.667899","0"
"GRID126219","121.519765","31.667899","36"
"GRID127219","121.52504","31.667899","0"
"GRID128219","121.530316","31.667899","0"
"GRID129219","121.535591","31.667899","0"
"GRID130219","121.540867","31.667899","0"
"GRID131219","121.546142","31.667899","0"
"GRID132219","121.551418","31.667899","0"
"GRID133219","121.556694","31.667899","0"
"GRID134219","121.561969","31.667899","0"
"GRID135219","121.567245","31.667899","0"
"GRID136219","121.57252","31.667899","0"
"GRID137219","121.577796","31.667899","0"
"GRID138219","121.583071","31.667899","0"
"GRID139219","121.588347","31.667899","0"
"GRID140219","121.593622","31.667899","0"
"GRID141219","121.598898","31.667899","0"
"GRID142219","121.604173","31.667899","0"
"GRID143219","121.609449","31.667899","0"
"GRID144219","121.614725","31.667899","0"
"GRID145219","121.62","31.667899","0"
"GRID146219","121.625276","31.667899","0"
"GRID147219","121.630551","31.667899","0"
"GRID148219","121.635827","31.667899","0"
"GRID149219","121.641102","31.667899","0"
"GRID150219","121.646378","31.667899","0"
"GRID151219","121.651653","31.667899","0"
"GRID152219","121.656929","31.667899","0"
"GRID153219","121.662204","31.667899","0"
"GRID154219","121.66748","31.667899","0"
"GRID155219","121.672756","31.667899","0"
"GRID086220","121.308743","31.672391","0"
"GRID087220","121.314018","31.672391","0"
"GRID088220","121.319294","31.672391","0"
"GRID089220","121.324569","31.672391","0"
"GRID090220","121.329845","31.672391","43"
"GRID091220","121.335121","31.672391","0"
"GRID092220","121.340396","31.672391","134"
"GRID093220","121.345672","31.672391","0"
"GRID094220","121.350947","31.672391","0"
"GRID095220","121.356223","31.672391","0"
"GRID096220","121.361498","31.672391","0"
"GRID097220","121.366774","31.672391","0"
"GRID098220","121.372049","31.672391","0"
"GRID099220","121.377325","31.672391","0"
"GRID100220","121.3826","31.672391","0"
"GRID101220","121.387876","31.672391","0"
"GRID102220","121.393152","31.672391","0"
"GRID103220","121.398427","31.672391","0"
"GRID104220","121.403703","31.672391","0"
"GRID105220","121.408978","31.672391","0"
"GRID106220","121.414254","31.672391","0"
"GRID107220","121.419529","31.672391","0"
"GRID108220","121.424805","31.672391","0"
"GRID109220","121.43008","31.672391","0"
"GRID110220","121.435356","31.672391","0"
"GRID111220","121.440631","31.672391","0"
"GRID112220","121.445907","31.672391","0"
"GRID113220","121.451183","31.672391","0"
"GRID114220","121.456458","31.672391","0"
"GRID115220","121.461734","31.672391","0"
"GRID170182","121.751889","31.501711","0"
"GRID171182","121.757164","31.501711","0"
"GRID172182","121.76244","31.501711","0"
"GRID173182","121.767715","31.501711","0"
"GRID174182","121.772991","31.501711","0"
"GRID175182","121.778266","31.501711","50"
"GRID176182","121.783542","31.501711","0"
"GRID177182","121.788818","31.501711","0"
"GRID178182","121.794093","31.501711","160"
"GRID179182","121.799369","31.501711","1"
"GRID180182","121.804644","31.501711","0"
"GRID181182","121.80992","31.501711","0"
"GRID182182","121.815195","31.501711","0"
"GRID183182","121.820471","31.501711","0"
"GRID184182","121.825746","31.501711","0"
"GRID185182","121.831022","31.501711","0"
"GRID186182","121.836298","31.501711","0"
"GRID187182","121.841573","31.501711","0"
"GRID188182","121.846849","31.501711","0"
"GRID189182","121.852124","31.501711","0"
"GRID190182","121.8574","31.501711","0"
"GRID191182","121.862675","31.501711","0"
"GRID192182","121.867951","31.501711","0"
"GRID193182","121.873226","31.501711","0"
"GRID194182","121.878502","31.501711","0"
"GRID195182","121.883777","31.501711","0"
"GRID196182","121.889053","31.501711","0"
"GRID197182","121.894329","31.501711","0"
"GRID198182","121.899604","31.501711","0"
"GRID199182","121.90488","31.501711","0"
"GRID200182","121.910155","31.501711","0"
"GRID201182","121.915431","31.501711","0"
"GRID202182","121.920706","31.501711","0"
"GRID203182","121.925982","31.501711","0"
"GRID204182","121.931257","31.501711","0"
"GRID205182","121.936533","31.501711","0"
"GRID206182","121.941808","31.501711","0"
"GRID207182","121.947084","31.501711","0"
"GRID208182","121.95236","31.501711","0"
"GRID210182","121.962911","31.501711","0"
"GRID211182","121.968186","31.501711","0"
"GRID212182","121.973462","31.501711","0"
"GRID213182","121.978737","31.501711","0"
"GRID214182","121.984013","31.501711","0"
"GRID084183","121.298192","31.506203","0"
"GRID085183","121.303467","31.506203","0"
"GRID086183","121.308743","31.506203","0"
"GRID087183","121.314018","31.506203","0"
"GRID088183","121.319294","31.506203","0"
"GRID089183","121.324569","31.506203","0"
"GRID090183","121.329845","31.506203","0"
"GRID091183","121.335121","31.506203","0"
"GRID092183","121.340396","31.506203","0"
"GRID093183","121.345672","31.506203","0"
"GRID094183","121.350947","31.506203","0"
"GRID158183","121.688582","31.506203","0"
"GRID159183","121.693858","31.506203","0"
"GRID160183","121.699133","31.506203","0"
"GRID161183","121.704409","31.506203","0"
"GRID162183","121.709684","31.506203","0"
"GRID163183","121.71496","31.506203","0"
"GRID164183","121.720235","31.506203","0"
"GRID165183","121.725511","31.506203","0"
"GRID166183","121.730787","31.506203","0"
"GRID167183","121.736062","31.506203","0"
"GRID168183","121.741338","31.506203","0"
"GRID169183","121.746613","31.506203","0"
"GRID170183","121.751889","31.506203","0"
"GRID171183","121.757164","31.506203","0"
"GRID172183","121.76244","31.506203","0"
"GRID173183","121.767715","31.506203","0"
"GRID174183","121.772991","31.506203","0"
"GRID175183","121.778266","31.506203","0"
"GRID176183","121.783542","31.506203","0"
"GRID177183","121.788818","31.506203","0"
"GRID178183","121.794093","31.506203","0"
"GRID179183","121.799369","31.506203","0"
"GRID180183","121.804644","31.506203","0"
"GRID181183","121.80992","31.506203","0"
"GRID182183","121.815195","31.506203","0"
"GRID183183","121.820471","31.506203","0"
"GRID184183","121.825746","31.506203","0"
"GRID185183","121.831022","31.506203","0"
"GRID186183","121.836298","31.506203","0"
"GRID187183","121.841573","31.506203","0"
"GRID188183","121.846849","31.506203","0"
"GRID129233","121.535591","31.730781","0"
"GRID130233","121.540867","31.730781","0"
"GRID131233","121.546142","31.730781","0"
"GRID132233","121.551418","31.730781","0"
"GRID067234","121.208507","31.735273","0"
"GRID068234","121.213783","31.735273","34"
"GRID069234","121.219059","31.735273","53"
"GRID070234","121.224334","31.735273","0"
"GRID071234","121.22961","31.735273","0"
"GRID072234","121.234885","31.735273","0"
"GRID073234","121.240161","31.735273","0"
"GRID074234","121.245436","31.735273","0"
"GRID075234","121.250712","31.735273","0"
"GRID076234","121.255987","31.735273","2"
"GRID077234","121.261263","31.735273","0"
"GRID078234","121.266538","31.735273","0"
"GRID079234","121.271814","31.735273","31"
"GRID080234","121.27709","31.735273","0"
"GRID081234","121.282365","31.735273","0"
"GRID082234","121.287641","31.735273","24"
"GRID083234","121.292916","31.735273","0"
"GRID084234","121.298192","31.735273","0"
"GRID085234","121.303467","31.735273","0"
"GRID086234","121.308743","31.735273","0"
"GRID087234","121.314018","31.735273","0"
"GRID088234","121.319294","31.735273","0"
"GRID089234","121.324569","31.735273","0"
"GRID090234","121.329845","31.735273","0"
"GRID091234","121.335121","31.735273","0"
"GRID092234","121.340396","31.735273","0"
"GRID093234","121.345672","31.735273","0"
"GRID094234","121.350947","31.735273","0"
"GRID095234","121.356223","31.735273","0"
"GRID096234","121.361498","31.735273","0"
"GRID097234","121.366774","31.735273","0"
"GRID098234","121.372049","31.735273","0"
"GRID099234","121.377325","31.735273","0"
"GRID100234","121.3826","31.735273","0"
"GRID101234","121.387876","31.735273","0"
"GRID102234","121.393152","31.735273","0"
"GRID103234","121.398427","31.735273","0"
"GRID104234","121.403703","31.735273","0"
"GRID105234","121.408978","31.735273","0"
"GRID106234","121.414254","31.735273","0"
"GRID107234","121.419529","31.735273","0"
"GRID108234","121.424805","31.735273","0"
"GRID109234","121.43008","31.735273","0"
"GRID110234","121.435356","31.735273","0"
"GRID111234","121.440631","31.735273","0"
"GRID112234","121.445907","31.735273","0"
"GRID113234","121.451183","31.735273","0"
"GRID114234","121.456458","31.735273","0"
"GRID115234","121.461734","31.735273","0"
"GRID116234","121.467009","31.735273","165"
"GRID117234","121.472285","31.735273","0"
"GRID118234","121.47756","31.735273","0"
"GRID119234","121.482836","31.735273","0"
"GRID120234","121.488111","31.735273","0"
"GRID121234","121.493387","31.735273","0"
"GRID122234","121.498663","31.735273","0"
"GRID123234","121.503938","31.735273","0"
"GRID124234","121.509214","31.735273","0"
"GRID125234","121.514489","31.735273","0"
"GRID126234","121.519765","31.735273","0"
"GRID127234","121.52504","31.735273","0"
"GRID128234","121.530316","31.735273","0"
"GRID129234","121.535591","31.735273","0"
"GRID130234","121.540867","31.735273","0"
"GRID067235","121.208507","31.739765","0"
"GRID068235","121.213783","31.739765","0"
"GRID069235","121.219059","31.739765","0"
"GRID070235","121.224334","31.739765","0"
"GRID071235","121.22961","31.739765","0"
"GRID072235","121.234885","31.739765","0"
"GRID073235","121.240161","31.739765","0"
"GRID074235","121.245436","31.739765","0"
"GRID075235","121.250712","31.739765","0"
"GRID076235","121.255987","31.739765","0"
"GRID077235","121.261263","31.739765","0"
"GRID078235","121.266538","31.739765","0"
"GRID079235","121.271814","31.739765","0"
"GRID080235","121.27709","31.739765","0"
"GRID081235","121.282365","31.739765","0"
"GRID082235","121.287641","31.739765","0"
"GRID083235","121.292916","31.739765","0"
"GRID084235","121.298192","31.739765","0"
"GRID085235","121.303467","31.739765","0"
"GRID086235","121.308743","31.739765","0"
"GRID087235","121.314018","31.739765","0"
"GRID088235","121.319294","31.739765","0"
"GRID089235","121.324569","31.739765","0"
"GRID090235","121.329845","31.739765","0"
"GRID091235","121.335121","31.739765","0"
"GRID092235","121.340396","31.739765","0"
"GRID093235","121.345672","31.739765","109"
"GRID094235","121.350947","31.739765","0"
"GRID095235","121.356223","31.739765","0"
"GRID096235","121.361498","31.739765","0"
"GRID097235","121.366774","31.739765","0"
"GRID098235","121.372049","31.739765","0"
"GRID099235","121.377325","31.739765","0"
"GRID100235","121.3826","31.739765","0"
"GRID101235","121.387876","31.739765","0"
"GRID102235","121.393152","31.739765","0"
"GRID103235","121.398427","31.739765","0"
"GRID104235","121.403703","31.739765","0"
"GRID105235","121.408978","31.739765","0"
"GRID106235","121.414254","31.739765","0"
"GRID107235","121.419529","31.739765","0"
"GRID108235","121.424805","31.739765","0"
"GRID109235","121.43008","31.739765","0"
"GRID110235","121.435356","31.739765","0"
"GRID111235","121.440631","31.739765","0"
"GRID112235","121.445907","31.739765","0"
"GRID113235","121.451183","31.739765","0"
"GRID114235","121.456458","31.739765","0"
"GRID115235","121.461734","31.739765","0"
"GRID116235","121.467009","31.739765","0"
"GRID117235","121.472285","31.739765","0"
"GRID118235","121.47756","31.739765","0"
"GRID119235","121.482836","31.739765","0"
"GRID120235","121.488111","31.739765","0"
"GRID121235","121.493387","31.739765","0"
"GRID122235","121.498663","31.739765","0"
"GRID123235","121.503938","31.739765","0"
"GRID124235","121.509214","31.739765","0"
"GRID125235","121.514489","31.739765","0"
"GRID126235","121.519765","31.739765","0"
"GRID127235","121.52504","31.739765","0"
"GRID128235","121.530316","31.739765","0"
"GRID129235","121.535591","31.739765","0"
"GRID066236","121.203232","31.744256","0"
"GRID067236","121.208507","31.744256","0"
"GRID068236","121.213783","31.744256","0"
"GRID069236","121.219059","31.744256","0"
"GRID070236","121.224334","31.744256","0"
"GRID071236","121.22961","31.744256","0"
"GRID072236","121.234885","31.744256","0"
"GRID073236","121.240161","31.744256","100"
"GRID074236","121.245436","31.744256","0"
"GRID075236","121.250712","31.744256","0"
"GRID076236","121.255987","31.744256","0"
"GRID077236","121.261263","31.744256","13"
"GRID078236","121.266538","31.744256","0"
"GRID079236","121.271814","31.744256","0"
"GRID080236","121.27709","31.744256","0"
"GRID081236","121.282365","31.744256","0"
"GRID082236","121.287641","31.744256","0"
"GRID083236","121.292916","31.744256","0"
"GRID084236","121.298192","31.744256","0"
"GRID085236","121.303467","31.744256","0"
"GRID086236","121.308743","31.744256","0"
"GRID087236","121.314018","31.744256","0"
"GRID088236","121.319294","31.744256","7"
"GRID089236","121.324569","31.744256","0"
"GRID090236","121.329845","31.744256","0"
"GRID091236","121.335121","31.744256","0"
"GRID092236","121.340396","31.744256","0"
"GRID093236","121.345672","31.744256","0"
"GRID094236","121.350947","31.744256","0"
"GRID095236","121.356223","31.744256","0"
"GRID096236","121.361498","31.744256","0"
"GRID097236","121.366774","31.744256","86"
"GRID098236","121.372049","31.744256","0"
"GRID099236","121.377325","31.744256","0"
"GRID170206","121.751889","31.609509","0"
"GRID171206","121.757164","31.609509","0"
"GRID172206","121.76244","31.609509","0"
"GRID173206","121.767715","31.609509","0"
"GRID174206","121.772991","31.609509","0"
"GRID175206","121.778266","31.609509","0"
"GRID176206","121.783542","31.609509","0"
"GRID177206","121.788818","31.609509","0"
"GRID178206","121.794093","31.609509","0"
"GRID179206","121.799369","31.609509","0"
"GRID180206","121.804644","31.609509","0"
"GRID181206","121.80992","31.609509","0"
"GRID182206","121.815195","31.609509","0"
"GRID183206","121.820471","31.609509","0"
"GRID184206","121.825746","31.609509","0"
"GRID185206","121.831022","31.609509","0"
"GRID186206","121.836298","31.609509","0"
"GRID187206","121.841573","31.609509","0"
"GRID188206","121.846849","31.609509","0"
"GRID189206","121.852124","31.609509","0"
"GRID190206","121.8574","31.609509","0"
"GRID191206","121.862675","31.609509","0"
"GRID104207","121.403703","31.614","0"
"GRID105207","121.408978","31.614","0"
"GRID106207","121.414254","31.614","33"
"GRID107207","121.419529","31.614","0"
"GRID108207","121.424805","31.614","1"
"GRID109207","121.43008","31.614","0"
"GRID110207","121.435356","31.614","0"
"GRID111207","121.440631","31.614","0"
"GRID112207","121.445907","31.614","0"
"GRID113207","121.451183","31.614","0"
"GRID114207","121.456458","31.614","227"
"GRID115207","121.461734","31.614","0"
"GRID116207","121.467009","31.614","0"
"GRID117207","121.472285","31.614","105"
"GRID118207","121.47756","31.614","0"
"GRID119207","121.482836","31.614","0"
"GRID120207","121.488111","31.614","0"
"GRID121207","121.493387","31.614","0"
"GRID122207","121.498663","31.614","55"
